TrainCategory,TrainId,FromStation,DepartureFromStation,ToStation,ArrivalToStation,Demand,Distance_KM,Electrified,GGVId
RØ,3469_4469,HG/86,1014,KH/86,1064,78,46.2,true,-1
RØ,3469_4469,KH/86,1067,NÆ/86,1132,93,79.2,true,-1
RØ,3469_4469,NÆ/86,1132,End,1132,0,0.0,true,-1
RØ,3471_2471,Start,1044,HG/86,1044,0,0.0,true,-1
RØ,3471_2471,HG/86,1044,KH/86,1094,62,46.2,true,-1
RØ,3471_2471,KH/86,1097,NÆ/86,1162,88,79.2,true,-1
RØ,3471_2471,NÆ/86,1162,End,1162,0,0.0,true,-1
RØ,3473_4473,Start,1074,HG/86,1074,0,0.0,true,-1
RØ,3473_4473,HG/86,1074,KH/86,1124,60,46.2,true,-1
RØ,3473_4473,KH/86,1127,NÆ/86,1192,59,79.2,true,-1
RØ,3473_4473,NÆ/86,1192,End,1192,0,0.0,true,-1
RØ,3475_2475,Start,1104,HG/86,1104,0,0.0,true,-1
RØ,3475_2475,HG/86,1104,KH/86,1154,41,46.2,true,-1
RØ,3475_2475,KH/86,1157,NÆ/86,1222,71,79.2,true,-1
RØ,3475_2475,NÆ/86,1222,End,1222,0,0.0,true,-1
RØ,3502,Start,303,KB/86,303,0,0.0,true,3502_4425
RØ,3502,KB/86,303,KK/86,391,133,113.7,false,3502_4425
RØ,3502,KK/86,391,End,391,0,0.0,true,3502_4425
RØ,3506,Start,359,KB/86,359,0,0.0,true,-1
RØ,3506,KB/86,359,KK/86,451,241,113.7,false,-1
RØ,3506,KK/86,451,End,451,0,0.0,true,-1
RØ,3510,Start,419,KB/86,419,0,0.0,true,-1
RØ,3510,KB/86,419,KK/86,511,370,113.7,false,-1
RØ,3510,KK/86,511,End,511,0,0.0,true,-1
RØ,3523,Start,386,KK/86,386,0,0.0,true,-1
RØ,3523,KK/86,386,KB/86,474,108,113.7,false,-1
RØ,3523,KB/86,474,End,474,0,0.0,true,-1
RØ,3542,Start,907,KB/86,907,0,0.0,true,-1
RØ,3542,KB/86,907,KK/86,994,212,113.7,false,-1
RØ,3542,KK/86,994,End,994,0,0.0,true,-1
RØ,3546,Start,967,KB/86,967,0,0.0,true,-1
RØ,3546,KB/86,967,KK/86,1054,142,113.7,false,-1
RØ,3546,KK/86,1054,End,1054,0,0.0,true,-1
RØ,3555,Start,866,KK/86,866,0,0.0,true,-1
RØ,3555,KK/86,866,KB/86,960,206,113.7,false,-1
RØ,3555,KB/86,960,End,960,0,0.0,true,-1
RØ,3559,Start,926,KK/86,926,0,0.0,true,-1
RØ,3559,KK/86,926,KB/86,1020,343,113.7,false,-1
RØ,3559,KB/86,1020,End,1020,0,0.0,true,-1
RØ,3563,Start,986,KK/86,986,0,0.0,true,-1
RØ,3563,KK/86,986,KB/86,1080,361,113.7,false,-1
RØ,3563,KB/86,1080,End,1080,0,0.0,true,-1
L,35_4035,Start,566,CPH/86,566,0,0.0,true,35_4035_935
L,35_4035,CPH/86,566,FA/86,694,237,230.2,true,35_4035_935
L,35_4035,FA/86,698,VJ/86,711,160,25.7,false,35_4035_935
L,35_4035,VJ/86,713,AR/86,758,146,82.8,false,35_4035_935
L,35_4035,AR/86,765,ABL/86,848,72,145.3,false,35_4035_935
L,35_4035,ABL/86,848,End,848,0,0.0,true,35_4035_935
RØ,3802_4204,Start,283,NF/86,283,0,0.0,true,-1
RØ,3802_4204,NF/86,283,VO/86,304,8,28.8,false,-1
RØ,3802_4204,VO/86,310,HG/86,452,222,164.3,true,-1
RØ,3802_4204,HG/86,452,End,452,0,0.0,true,-1
RØ,3810,Start,403,NF/86,403,0,0.0,true,1533_2412_3810_4210
RØ,3810,NF/86,403,NÆ/86,442,47,56.2,false,1533_2412_3810_4210
RØ,3810,NÆ/86,442,End,442,0,0.0,true,1533_2412_3810_4210
RØ,3859,Start,998,NÆ/86,998,0,0.0,true,1536_2459_3859_4259
RØ,3859,NÆ/86,998,NF/86,1037,50,56.2,false,1536_2459_3859_4259
RØ,3859,NF/86,1037,End,1037,0,0.0,true,1536_2459_3859_4259
RØ,3863,Start,1058,NÆ/86,1058,0,0.0,true,3463_2463_3863_4263
RØ,3863,NÆ/86,1058,NF/86,1097,49,56.2,false,3463_2463_3863_4263
RØ,3863,NF/86,1097,End,1097,0,0.0,true,3463_2463_3863_4263
RV,3918_2720,Start,424,AR/86,424,0,0.0,true,-1
RV,3918_2720,AR/86,424,FA/86,492,153,108.5,false,-1
RV,3918_2720,FA/86,510,OD/86,564,27,60.3,true,-1
RV,3918_2720,OD/86,564,End,564,0,0.0,true,-1
EX,392,Start,1130,HMB/80,1130,0,0.0,true,-1
EX,392,HMB/80,1130,KH/86,1417,25,506.1,true,-1
EX,392,KH/86,1417,End,1417,0,0.0,true,-1
RV,3922_4724,Start,489,AR/86,489,0,0.0,true,-1
RV,3922_4724,AR/86,489,FA/86,567,64,108.5,false,-1
RV,3922_4724,FA/86,570,OD/86,616,16,60.3,true,-1
RV,3922_4724,OD/86,616,End,616,0,0.0,true,-1
EX,393,Start,502,KH/86,502,0,0.0,true,-1
EX,393,KH/86,502,HMB/80,786,229,506.1,true,-1
EX,393,HMB/80,786,End,786,0,0.0,true,-1
EX,394,Start,893,HMB/80,893,0,0.0,true,-1
EX,394,HMB/80,893,KH/86,1178,232,506.1,true,-1
EX,394,KH/86,1178,End,1178,0,0.0,true,-1
EX,395,Start,742,KH/86,742,0,0.0,true,-1
EX,395,KH/86,742,HMB/80,1024,282,506.1,true,-1
EX,395,HMB/80,1024,End,1024,0,0.0,true,-1
RV,3950,Start,909,AR/86,909,0,0.0,true,-1
RV,3950,AR/86,909,FA/86,977,118,108.5,false,-1
RV,3950,FA/86,977,End,977,0,0.0,true,-1
RV,3951,Start,941,FA/86,941,0,0.0,true,-1
RV,3951,FA/86,941,AR/86,1009,98,108.5,false,-1
RV,3951,AR/86,1009,End,1009,0,0.0,true,-1
RV,3954_4756,Start,969,AR/86,969,0,0.0,true,-1
RV,3954_4756,AR/86,969,FA/86,1037,161,108.5,false,-1
RV,3954_4756,FA/86,1050,OD/86,1096,31,60.3,true,-1
RV,3954_4756,OD/86,1096,End,1096,0,0.0,true,-1
RV,3958_2760,Start,1029,AR/86,1029,0,0.0,true,-1
RV,3958_2760,AR/86,1029,FA/86,1097,75,108.5,false,-1
RV,3958_2760,FA/86,1110,OD/86,1164,16,60.3,true,-1
RV,3958_2760,OD/86,1164,End,1164,0,0.0,true,-1
EX,396,Start,653,HMB/80,653,0,0.0,true,-1
EX,396,HMB/80,653,KH/86,938,274,506.1,true,-1
EX,396,KH/86,938,End,938,0,0.0,true,-1
EX,397,Start,862,KH/86,862,0,0.0,true,-1
EX,397,KH/86,862,HMB/80,1144,149,506.1,true,-1
EX,397,HMB/80,1144,End,1144,0,0.0,true,-1
EX,398,Start,535,HMB/80,535,0,0.0,true,-1
EX,398,HMB/80,535,KH/86,818,243,506.1,true,-1
EX,398,KH/86,818,End,818,0,0.0,true,-1
EX,399,Start,982,KH/86,982,0,0.0,true,-1
EX,399,KH/86,982,HMB/80,1264,201,506.1,true,-1
EX,399,HMB/80,1264,End,1264,0,0.0,true,-1
L,39_4039,Start,626,CPH/86,626,0,0.0,true,-1
L,39_4039,CPH/86,626,FA/86,754,322,230.2,true,-1
L,39_4039,FA/86,758,VJ/86,771,295,25.7,false,-1
L,39_4039,VJ/86,773,AR/86,818,263,82.8,false,-1
L,39_4039,AR/86,825,ABL/86,908,141,145.3,false,-1
L,39_4039,ABL/86,908,End,908,0,0.0,true,-1
RV,4003,Start,358,AB/86,358,0,0.0,true,-1
RV,4003,AB/86,358,ABL/86,368,3,5.5,false,-1
RV,4003,ABL/86,368,End,368,0,0.0,true,-1
L,4007,Start,345,AR/86,345,0,0.0,true,-1
L,4007,AR/86,345,ABL/86,428,48,145.3,false,-1
L,4007,ABL/86,428,End,428,0,0.0,true,-1
L,4014_14,Start,303,AB/86,303,0,0.0,true,-1
L,4014_14,AB/86,303,AR/86,372,74,139.8,false,-1
L,4014_14,AR/86,380,VJ/86,424,413,82.8,false,-1
L,4014_14,VJ/86,426,FA/86,441,462,25.7,false,-1
L,4014_14,FA/86,447,CPH/86,572,663,230.2,true,-1
L,4014_14,CPH/86,572,End,572,0,0.0,true,-1
L,4018_18,Start,363,AB/86,363,0,0.0,true,4018_18_918
L,4018_18,AB/86,363,AR/86,433,197,139.8,false,4018_18_918
L,4018_18,AR/86,440,VJ/86,484,485,82.8,false,4018_18_918
L,4018_18,VJ/86,486,FA/86,501,467,25.7,false,4018_18_918
L,4018_18,FA/86,507,CPH/86,632,492,230.2,true,4018_18_918
L,4018_18,CPH/86,632,End,632,0,0.0,true,4018_18_918
L,4022_22,Start,406,ABL/86,406,0,0.0,true,4022_22_722
L,4022_22,ABL/86,406,AR/86,493,234,145.3,false,4022_22_722
L,4022_22,AR/86,500,VJ/86,544,280,82.8,false,4022_22_722
L,4022_22,VJ/86,546,FA/86,561,268,25.7,false,4022_22_722
L,4022_22,FA/86,567,CPH/86,692,337,230.2,true,4022_22_722
L,4022_22,CPH/86,692,End,692,0,0.0,true,4022_22_722
L,4026_26,Start,466,ABL/86,466,0,0.0,true,4026_26_926
L,4026_26,ABL/86,466,AR/86,553,141,145.3,false,4026_26_926
L,4026_26,AR/86,560,VJ/86,604,226,82.8,false,4026_26_926
L,4026_26,VJ/86,606,FA/86,621,257,25.7,false,4026_26_926
L,4026_26,FA/86,627,CPH/86,752,373,230.2,true,4026_26_926
L,4026_26,CPH/86,752,End,752,0,0.0,true,4026_26_926
L,4030_30,Start,526,ABL/86,526,0,0.0,true,-1
L,4030_30,ABL/86,526,AR/86,613,119,145.3,false,-1
L,4030_30,AR/86,620,VJ/86,664,253,82.8,false,-1
L,4030_30,VJ/86,666,FA/86,681,278,25.7,false,-1
L,4030_30,FA/86,687,CPH/86,812,333,230.2,true,-1
L,4030_30,CPH/86,812,End,812,0,0.0,true,-1
L,4034_34,Start,586,ABL/86,586,0,0.0,true,4034_34_934
L,4034_34,ABL/86,586,AR/86,673,125,145.3,false,4034_34_934
L,4034_34,AR/86,680,VJ/86,724,226,82.8,false,4034_34_934
L,4034_34,VJ/86,726,FA/86,741,248,25.7,false,4034_34_934
L,4034_34,FA/86,747,CPH/86,872,348,230.2,true,4034_34_934
L,4034_34,CPH/86,872,End,872,0,0.0,true,4034_34_934
L,4038_38,Start,646,ABL/86,646,0,0.0,true,4038_38_738
L,4038_38,ABL/86,646,AR/86,733,106,145.3,false,4038_38_738
L,4038_38,AR/86,740,VJ/86,784,221,82.8,false,4038_38_738
L,4038_38,VJ/86,786,FA/86,801,229,25.7,false,4038_38_738
L,4038_38,FA/86,807,CPH/86,932,388,230.2,true,4038_38_738
L,4038_38,CPH/86,932,End,932,0,0.0,true,4038_38_738
L,4042_42,Start,706,ABL/86,706,0,0.0,true,4042_42_942
L,4042_42,ABL/86,706,AR/86,793,109,145.3,false,4042_42_942
L,4042_42,AR/86,800,VJ/86,844,267,82.8,false,4042_42_942
L,4042_42,VJ/86,846,FA/86,861,298,25.7,false,4042_42_942
L,4042_42,FA/86,867,CPH/86,992,419,230.2,true,4042_42_942
L,4042_42,CPH/86,992,End,992,0,0.0,true,4042_42_942
L,4046_46,Start,766,ABL/86,766,0,0.0,true,4046_46_746
L,4046_46,ABL/86,766,AR/86,853,111,145.3,false,4046_46_746
L,4046_46,AR/86,860,VJ/86,904,247,82.8,false,4046_46_746
L,4046_46,VJ/86,906,FA/86,921,264,25.7,false,4046_46_746
L,4046_46,FA/86,927,CPH/86,1052,409,230.2,true,4046_46_746
L,4046_46,CPH/86,1052,End,1052,0,0.0,true,4046_46_746
L,4050_50,Start,826,ABL/86,826,0,0.0,true,4050_50_950
L,4050_50,ABL/86,826,AR/86,913,123,145.3,false,4050_50_950
L,4050_50,AR/86,920,VJ/86,964,306,82.8,false,4050_50_950
L,4050_50,VJ/86,966,FA/86,981,360,25.7,false,4050_50_950
L,4050_50,FA/86,987,CPH/86,1112,494,230.2,true,4050_50_950
L,4050_50,CPH/86,1112,End,1112,0,0.0,true,4050_50_950
L,4054_54,Start,886,ABL/86,886,0,0.0,true,-1
L,4054_54,ABL/86,886,AR/86,973,169,145.3,false,-1
L,4054_54,AR/86,980,VJ/86,1024,340,82.8,false,-1
L,4054_54,VJ/86,1026,FA/86,1041,385,25.7,false,-1
L,4054_54,FA/86,1047,CPH/86,1172,393,230.2,true,-1
L,4054_54,CPH/86,1172,End,1172,0,0.0,true,-1
L,4058_58,Start,946,ABL/86,946,0,0.0,true,4058_58_958
L,4058_58,ABL/86,946,AR/86,1033,160,145.3,false,4058_58_958
L,4058_58,AR/86,1040,VJ/86,1084,251,82.8,false,4058_58_958
L,4058_58,VJ/86,1086,FA/86,1101,280,25.7,false,4058_58_958
L,4058_58,FA/86,1107,CPH/86,1232,309,230.2,true,4058_58_958
L,4058_58,CPH/86,1232,End,1232,0,0.0,true,4058_58_958
L,4062_62,Start,1006,ABL/86,1006,0,0.0,true,4062_62_762
L,4062_62,ABL/86,1006,AR/86,1093,90,145.3,false,4062_62_762
L,4062_62,AR/86,1100,VJ/86,1144,147,82.8,false,4062_62_762
L,4062_62,VJ/86,1146,FA/86,1161,139,25.7,false,4062_62_762
L,4062_62,FA/86,1167,CPH/86,1292,205,230.2,true,4062_62_762
L,4062_62,CPH/86,1292,End,1292,0,0.0,true,4062_62_762
L,4066_66,Start,1066,ABL/86,1066,0,0.0,true,4066_66_966
L,4066_66,ABL/86,1066,AR/86,1153,56,145.3,false,4066_66_966
L,4066_66,AR/86,1160,VJ/86,1204,106,82.8,false,4066_66_966
L,4066_66,VJ/86,1206,FA/86,1221,119,25.7,false,4066_66_966
L,4066_66,FA/86,1227,CPH/86,1352,182,230.2,true,4066_66_966
L,4066_66,CPH/86,1352,End,1352,0,0.0,true,4066_66_966
L,4070_70,Start,1126,ABL/86,1126,0,0.0,true,-1
L,4070_70,ABL/86,1126,AR/86,1213,37,145.3,false,-1
L,4070_70,AR/86,1220,VJ/86,1264,183,82.8,false,-1
L,4070_70,VJ/86,1266,FA/86,1281,173,25.7,false,-1
L,4070_70,FA/86,1287,CPH/86,1412,170,230.2,true,-1
L,4070_70,CPH/86,1412,End,1412,0,0.0,true,-1
L,4074_74,Start,1203,AB/86,1203,0,0.0,true,-1
L,4074_74,AB/86,1203,AR/86,1273,28,139.8,false,-1
L,4074_74,AR/86,1280,VJ/86,1324,38,82.8,false,-1
L,4074_74,VJ/86,1326,FA/86,1341,15,25.7,false,-1
L,4074_74,FA/86,1341,End,1341,0,0.0,true,-1
IC,4105,Start,312,AR/86,312,0,0.0,true,-1
IC,4105,AR/86,312,ABL/86,404,21,145.3,false,-1
IC,4105,ABL/86,404,End,404,0,0.0,true,-1
IC,4116_416,Start,325,AB/86,325,0,0.0,true,116_2316_4116_416
IC,4116_416,AB/86,325,AR/86,403,137,139.8,false,116_2316_4116_416
IC,4116_416,AR/86,410,FA/86,469,239,108.5,false,116_2316_4116_416
IC,4116_416,FA/86,469,End,469,0,0.0,true,116_2316_4116_416
IC,412,Start,350,AR/86,350,0,0.0,true,112_2312_412
IC,412,AR/86,350,FA/86,409,162,108.5,false,112_2312_412
IC,412,FA/86,409,End,409,0,0.0,true,112_2312_412
IC,4120_120,Start,368,ABL/86,368,0,0.0,true,-1
IC,4120_120,ABL/86,368,AR/86,463,377,145.3,false,-1
IC,4120_120,AR/86,470,FA/86,531,254,108.5,false,-1
IC,4120_120,FA/86,536,KK/86,679,146,223.7,true,-1
IC,4120_120,KK/86,679,End,679,0,0.0,true,-1
IC,4124_424,Start,428,ABL/86,428,0,0.0,true,124_2324_4124_424
IC,4124_424,ABL/86,428,AR/86,523,233,145.3,false,124_2324_4124_424
IC,4124_424,AR/86,530,FA/86,589,151,108.5,false,124_2324_4124_424
IC,4124_424,FA/86,589,End,589,0,0.0,true,124_2324_4124_424
IC,4128_428,Start,488,ABL/86,488,0,0.0,true,128_2328_4128_428
IC,4128_428,ABL/86,488,AR/86,583,110,145.3,false,128_2328_4128_428
IC,4128_428,AR/86,590,FA/86,649,69,108.5,false,128_2328_4128_428
IC,4128_428,FA/86,649,End,649,0,0.0,true,128_2328_4128_428
IC,4132_432,Start,548,ABL/86,548,0,0.0,true,132_2332_4132_432
IC,4132_432,ABL/86,548,AR/86,643,92,145.3,false,132_2332_4132_432
IC,4132_432,AR/86,650,FA/86,709,96,108.5,false,132_2332_4132_432
IC,4132_432,FA/86,709,End,709,0,0.0,true,132_2332_4132_432
IC,4136_136,Start,608,ABL/86,608,0,0.0,true,-1
IC,4136_136,ABL/86,608,AR/86,703,105,145.3,false,-1
IC,4136_136,AR/86,710,FA/86,771,103,108.5,false,-1
IC,4136_136,FA/86,776,HGL/86,929,250,225.8,true,-1
IC,4136_136,HGL/86,929,End,929,0,0.0,true,-1
IC,413_4113,Start,369,FA/86,369,0,0.0,true,1413_113_2308_2313_413_4113
IC,413_4113,FA/86,369,AR/86,428,167,108.5,false,1413_113_2308_2313_413_4113
IC,413_4113,AR/86,435,ABL/86,524,178,145.3,false,1413_113_2308_2313_413_4113
IC,413_4113,ABL/86,524,End,524,0,0.0,true,1413_113_2308_2313_413_4113
IC,4140_440,Start,668,ABL/86,668,0,0.0,true,140_2340_4140_440
IC,4140_440,ABL/86,668,AR/86,763,103,145.3,false,140_2340_4140_440
IC,4140_440,AR/86,770,FA/86,829,113,108.5,false,140_2340_4140_440
IC,4140_440,FA/86,829,End,829,0,0.0,true,140_2340_4140_440
IC,4144_444,Start,728,ABL/86,728,0,0.0,true,144_2344_4144_444
IC,4144_444,ABL/86,728,AR/86,823,99,145.3,false,144_2344_4144_444
IC,4144_444,AR/86,830,FA/86,889,230,108.5,false,144_2344_4144_444
IC,4144_444,FA/86,889,End,889,0,0.0,true,144_2344_4144_444
IC,4148_448,Start,788,ABL/86,788,0,0.0,true,148_2348_4148_448
IC,4148_448,ABL/86,788,AR/86,883,112,145.3,false,148_2348_4148_448
IC,4148_448,AR/86,890,FA/86,949,127,108.5,false,148_2348_4148_448
IC,4148_448,FA/86,949,End,949,0,0.0,true,148_2348_4148_448
IC,4152_152,Start,848,ABL/86,848,0,0.0,true,-1
IC,4152_152,ABL/86,848,AR/86,943,108,145.3,false,-1
IC,4152_152,AR/86,950,FA/86,1011,149,108.5,false,-1
IC,4152_152,FA/86,1016,KH/86,1150,145,220.6,true,-1
IC,4152_152,KH/86,1150,End,1150,0,0.0,true,-1
IC,4156_456,Start,908,ABL/86,908,0,0.0,true,156_2356_4156_456
IC,4156_456,ABL/86,908,AR/86,1003,142,145.3,false,156_2356_4156_456
IC,4156_456,AR/86,1010,FA/86,1069,151,108.5,false,156_2356_4156_456
IC,4156_456,FA/86,1069,End,1069,0,0.0,true,156_2356_4156_456
IC,4160_460,Start,968,ABL/86,968,0,0.0,true,160_2360_4160_460
IC,4160_460,ABL/86,968,AR/86,1063,113,145.3,false,160_2360_4160_460
IC,4160_460,AR/86,1070,FA/86,1129,87,108.5,false,160_2360_4160_460
IC,4160_460,FA/86,1129,End,1129,0,0.0,true,160_2360_4160_460
IC,4164_464,Start,1028,ABL/86,1028,0,0.0,true,164_2364_4164_464
IC,4164_464,ABL/86,1028,AR/86,1123,94,145.3,false,164_2364_4164_464
IC,4164_464,AR/86,1130,FA/86,1189,100,108.5,false,164_2364_4164_464
IC,4164_464,FA/86,1189,End,1189,0,0.0,true,164_2364_4164_464
IC,4168_468,Start,1088,ABL/86,1088,0,0.0,true,168_2368_4168_468
IC,4168_468,ABL/86,1088,AR/86,1183,26,145.3,false,168_2368_4168_468
IC,4168_468,AR/86,1190,FA/86,1249,52,108.5,false,168_2368_4168_468
IC,4168_468,FA/86,1249,End,1249,0,0.0,true,168_2368_4168_468
RV,4169,Start,1354,AB/86,1354,0,0.0,true,-1
RV,4169,AB/86,1354,ABL/86,1364,1,5.5,false,-1
RV,4169,ABL/86,1364,End,1364,0,0.0,true,-1
IC,4171,Start,1305,AR/86,1305,0,0.0,true,-1
IC,4171,AR/86,1305,AB/86,1379,49,139.8,false,-1
IC,4171,AB/86,1379,End,1379,0,0.0,true,-1
IC,4172_474,Start,1148,ABL/86,1148,0,0.0,true,172_2374_4172_474
IC,4172_474,ABL/86,1148,AR/86,1243,31,145.3,false,172_2374_4172_474
IC,4172_474,AR/86,1250,FA/86,1309,95,108.5,false,172_2374_4172_474
IC,4172_474,FA/86,1309,End,1309,0,0.0,true,172_2374_4172_474
IC,4175,Start,1365,AR/86,1365,0,0.0,true,-1
IC,4175,AR/86,1365,AB/86,1439,25,139.8,false,-1
IC,4175,AB/86,1439,End,1439,0,0.0,true,-1
IC,4176_176,Start,1208,ABL/86,1208,0,0.0,true,-1
IC,4176_176,ABL/86,1208,AR/86,1303,63,145.3,false,-1
IC,4176_176,AR/86,1310,FA/86,1371,82,108.5,false,-1
IC,4176_176,FA/86,1376,KH/86,1510,68,220.6,true,-1
IC,4176_176,KH/86,1510,End,1510,0,0.0,true,-1
IC,4178_4180_182,Start,1268,ABL/86,1268,0,0.0,true,-1
IC,4178_4180_182,ABL/86,1268,AB/86,1280,10,5.5,false,-1
IC,4178_4180_182,AB/86,1285,AR/86,1363,30,139.8,false,-1
IC,4178_4180_182,AR/86,1370,FA/86,1431,53,108.5,false,-1
IC,4178_4180_182,FA/86,1436,KH/86,1585,84,220.6,true,-1
IC,4178_4180_182,KH/86,1585,End,1585,0,0.0,true,-1
IC,4179,Start,1425,AR/86,1425,0,0.0,true,-1
IC,4179,AR/86,1425,AB/86,1499,11,139.8,false,-1
IC,4179,AB/86,1499,End,1499,0,0.0,true,-1
IC,417_4117,Start,429,FA/86,429,0,0.0,true,1417_117_2317_417_4117
IC,417_4117,FA/86,429,AR/86,488,213,108.5,false,1417_117_2317_417_4117
IC,417_4117,AR/86,495,ABL/86,584,88,145.3,false,1417_117_2317_417_4117
IC,417_4117,ABL/86,584,End,584,0,0.0,true,1417_117_2317_417_4117
IC,4184_484,Start,1328,ABL/86,1328,0,0.0,true,-1
IC,4184_484,ABL/86,1328,AR/86,1423,16,145.3,false,-1
IC,4184_484,AR/86,1430,KD/86,1513,27,128.4,false,-1
IC,4184_484,KD/86,1513,End,1513,0,0.0,true,-1
IC,4190,Start,1378,ABL/86,1378,0,0.0,true,-1
IC,4190,ABL/86,1378,AR/86,1473,20,145.3,false,-1
IC,4190,AR/86,1473,End,1473,0,0.0,true,-1
IC,4192,Start,25,AB/86,25,0,0.0,true,-1
IC,4192,AB/86,25,AR/86,103,4,139.8,false,-1
IC,4192,AR/86,103,End,103,0,0.0,true,-1
RØ,4202,Start,265,NÆ/86,265,0,0.0,true,-1
RØ,4202,NÆ/86,265,HG/86,392,106,136.9,true,-1
RØ,4202,HG/86,392,End,392,0,0.0,true,-1
RØ,4206,Start,370,VO/86,370,0,0.0,true,-1
RØ,4206,VO/86,370,HG/86,512,463,164.3,true,-1
RØ,4206,HG/86,512,End,512,0,0.0,true,-1
RØ,4210,Start,448,NÆ/86,448,0,0.0,true,1533_2412_3810_4210
RØ,4210,NÆ/86,448,HG/86,572,520,136.9,true,1533_2412_3810_4210
RØ,4210,HG/86,572,End,572,0,0.0,true,1533_2412_3810_4210
RØ,4214,Start,508,NÆ/86,508,0,0.0,true,-1
RØ,4214,NÆ/86,508,HG/86,632,265,136.9,true,-1
RØ,4214,HG/86,632,End,632,0,0.0,true,-1
RØ,4218,Start,568,NÆ/86,568,0,0.0,true,-1
RØ,4218,NÆ/86,568,HG/86,692,128,136.9,true,-1
RØ,4218,HG/86,692,End,692,0,0.0,true,-1
RØ,4219,Start,268,HG/86,268,0,0.0,true,-1
RØ,4219,HG/86,268,KH/86,323,60,46.2,true,-1
RØ,4219,KH/86,323,End,323,0,0.0,true,-1
IC,421_4121,Start,489,FA/86,489,0,0.0,true,121_2321_421_4121
IC,421_4121,FA/86,489,AR/86,548,138,108.5,false,121_2321_421_4121
IC,421_4121,AR/86,555,ABL/86,644,47,145.3,false,121_2321_421_4121
IC,421_4121,ABL/86,644,End,644,0,0.0,true,121_2321_421_4121
RØ,4222,Start,628,NÆ/86,628,0,0.0,true,-1
RØ,4222,NÆ/86,628,HG/86,752,133,136.9,true,-1
RØ,4222,HG/86,752,End,752,0,0.0,true,-1
RØ,4223,Start,328,HG/86,328,0,0.0,true,-1
RØ,4223,HG/86,328,NÆ/86,452,106,136.9,true,-1
RØ,4223,NÆ/86,452,End,452,0,0.0,true,-1
RØ,4226,Start,688,NÆ/86,688,0,0.0,true,-1
RØ,4226,NÆ/86,688,HG/86,812,154,136.9,true,-1
RØ,4226,HG/86,812,End,812,0,0.0,true,-1
RØ,4227,Start,388,HG/86,388,0,0.0,true,-1
RØ,4227,HG/86,388,NÆ/86,512,473,136.9,true,-1
RØ,4227,NÆ/86,512,End,512,0,0.0,true,-1
RØ,4230,Start,748,NÆ/86,748,0,0.0,true,-1
RØ,4230,NÆ/86,748,HG/86,872,137,136.9,true,-1
RØ,4230,HG/86,872,End,872,0,0.0,true,-1
RØ,4231,Start,448,HG/86,448,0,0.0,true,-1
RØ,4231,HG/86,448,NÆ/86,572,413,136.9,true,-1
RØ,4231,NÆ/86,572,End,572,0,0.0,true,-1
RØ,4234,Start,808,NÆ/86,808,0,0.0,true,-1
RØ,4234,NÆ/86,808,HG/86,932,192,136.9,true,-1
RØ,4234,HG/86,932,End,932,0,0.0,true,-1
RØ,4235,Start,508,HG/86,508,0,0.0,true,-1
RØ,4235,HG/86,508,NÆ/86,632,296,136.9,true,-1
RØ,4235,NÆ/86,632,End,632,0,0.0,true,-1
RØ,4238,Start,868,NÆ/86,868,0,0.0,true,-1
RØ,4238,NÆ/86,868,HG/86,992,352,136.9,true,-1
RØ,4238,HG/86,992,End,992,0,0.0,true,-1
RØ,4239,Start,568,HG/86,568,0,0.0,true,-1
RØ,4239,HG/86,568,NÆ/86,692,139,136.9,true,-1
RØ,4239,NÆ/86,692,End,692,0,0.0,true,-1
RØ,4242,Start,928,NÆ/86,928,0,0.0,true,-1
RØ,4242,NÆ/86,928,HG/86,1052,411,136.9,true,-1
RØ,4242,HG/86,1052,End,1052,0,0.0,true,-1
RØ,4243,Start,628,HG/86,628,0,0.0,true,-1
RØ,4243,HG/86,628,NÆ/86,752,165,136.9,true,-1
RØ,4243,NÆ/86,752,End,752,0,0.0,true,-1
RØ,4246,Start,988,NÆ/86,988,0,0.0,true,-1
RØ,4246,NÆ/86,988,HG/86,1112,208,136.9,true,-1
RØ,4246,HG/86,1112,End,1112,0,0.0,true,-1
RØ,4247,Start,688,HG/86,688,0,0.0,true,-1
RØ,4247,HG/86,688,NÆ/86,812,150,136.9,true,-1
RØ,4247,NÆ/86,812,End,812,0,0.0,true,-1
RØ,4250,Start,1048,NÆ/86,1048,0,0.0,true,-1
RØ,4250,NÆ/86,1048,HG/86,1172,110,136.9,true,-1
RØ,4250,HG/86,1172,End,1172,0,0.0,true,-1
RØ,4251,Start,748,HG/86,748,0,0.0,true,-1
RØ,4251,HG/86,748,NÆ/86,872,181,136.9,true,-1
RØ,4251,NÆ/86,872,End,872,0,0.0,true,-1
RØ,4254,Start,1147,RO/86,1147,0,0.0,true,-1
RØ,4254,RO/86,1147,HG/86,1232,83,77.5,true,-1
RØ,4254,HG/86,1232,End,1232,0,0.0,true,-1
RØ,4255,Start,808,HG/86,808,0,0.0,true,-1
RØ,4255,HG/86,808,NÆ/86,932,306,136.9,true,-1
RØ,4255,NÆ/86,932,End,932,0,0.0,true,-1
RØ,4258,Start,1207,RO/86,1207,0,0.0,true,-1
RØ,4258,RO/86,1207,HG/86,1292,133,77.5,true,-1
RØ,4258,HG/86,1292,End,1292,0,0.0,true,-1
