TrainCategory,TrainId,FromStation,DepartureFromStation,ToStation,ArrivalToStation,Demand,Distance_KM,Electrified
RØ,2571,HK/86,1147,End,1147,0,0.0,true
RØ,2575,Start,1093,HG/86,1093,0,0.0,true
RØ,2575,HG/86,1093,HK/86,1207,106,113.3,true
RØ,2575,HK/86,1207,End,1207,0,0.0,true
RØ,2579,Start,1153,HG/86,1153,0,0.0,true
RØ,2579,HG/86,1153,KH/86,1208,52,46.2,true
RØ,2579,KH/86,1208,End,1208,0,0.0,true
RØ,2583,Start,1213,HG/86,1213,0,0.0,true
RØ,2583,HG/86,1213,RO/86,1298,86,77.5,true
RØ,2583,RO/86,1298,End,1298,0,0.0,true
RØ,2595,Start,1408,HG/86,1408,0,0.0,true
RØ,2595,HG/86,1408,HK/86,1525,33,113.3,true
RØ,2595,HK/86,1525,End,1525,0,0.0,true
RØ,2599,Start,28,HG/86,28,0,0.0,true
RØ,2599,HG/86,28,KH/86,83,16,46.2,true
RØ,2599,KH/86,83,End,83,0,0.0,true
RV,2710,Start,371,FA/86,371,0,0.0,true
RV,2710,FA/86,371,OD/86,436,29,60.3,true
RV,2710,OD/86,436,End,436,0,0.0,true
RV,2715,Start,400,OD/86,400,0,0.0,true
RV,2715,OD/86,400,FA/86,450,29,60.3,true
RV,2715,FA/86,450,End,450,0,0.0,true
RV,2720,Start,510,FA/86,510,0,0.0,true
RV,2720,FA/86,510,OD/86,564,27,60.3,true
RV,2720,OD/86,564,End,564,0,0.0,true
RV,2727,Start,526,OD/86,526,0,0.0,true
RV,2727,OD/86,526,FA/86,588,10,60.3,true
RV,2727,FA/86,588,End,588,0,0.0,true
RV,2728,Start,635,FA/86,635,0,0.0,true
RV,2728,FA/86,635,OD/86,694,11,60.3,true
RV,2728,OD/86,694,End,694,0,0.0,true
RV,2733,Start,639,OD/86,639,0,0.0,true
RV,2733,OD/86,639,FA/86,689,8,60.3,true
RV,2733,FA/86,689,End,689,0,0.0,true
RV,2736,Start,750,FA/86,750,0,0.0,true
RV,2736,FA/86,750,OD/86,801,15,60.3,true
RV,2736,OD/86,801,End,801,0,0.0,true
RV,2741,Start,758,OD/86,758,0,0.0,true
RV,2741,OD/86,758,FA/86,811,19,60.3,true
RV,2741,FA/86,811,End,811,0,0.0,true
RV,2742,Start,873,FA/86,873,0,0.0,true
RV,2742,FA/86,873,OD/86,934,30,60.3,true
RV,2742,OD/86,934,End,934,0,0.0,true
RV,2751,Start,885,OD/86,885,0,0.0,true
RV,2751,OD/86,885,FA/86,948,52,60.3,true
RV,2751,FA/86,948,End,948,0,0.0,true
RV,2754,Start,1000,FA/86,1000,0,0.0,true
RV,2754,FA/86,1000,OD/86,1067,12,60.3,true
RV,2754,OD/86,1067,End,1067,0,0.0,true
RV,2759,Start,1005,OD/86,1005,0,0.0,true
RV,2759,OD/86,1005,FA/86,1068,45,60.3,true
RV,2759,FA/86,1068,End,1068,0,0.0,true
RV,2760,Start,1110,FA/86,1110,0,0.0,true
RV,2760,FA/86,1110,OD/86,1164,16,60.3,true
RV,2760,OD/86,1164,End,1164,0,0.0,true
RV,2765,Start,1116,OD/86,1116,0,0.0,true
RV,2765,OD/86,1116,FA/86,1170,19,60.3,true
RV,2765,FA/86,1170,End,1170,0,0.0,true
RV,2768,Start,1230,FA/86,1230,0,0.0,true
RV,2768,FA/86,1230,OD/86,1284,58,60.3,true
RV,2768,OD/86,1284,End,1284,0,0.0,true
RR,2776,Start,1347,FA/86,1347,0,0.0,true
RR,2776,FA/86,1347,OD/86,1401,15,60.3,true
RR,2776,OD/86,1401,End,1401,0,0.0,true
RV,2777,Start,1296,OD/86,1296,0,0.0,true
RV,2777,OD/86,1296,FA/86,1350,37,60.3,true
RV,2777,FA/86,1350,End,1350,0,0.0,true
RV,2785,Start,1416,OD/86,1416,0,0.0,true
RV,2785,OD/86,1416,FA/86,1470,14,60.3,true
RV,2785,FA/86,1470,End,1470,0,0.0,true
RV,2909,Start,314,FA/86,314,0,0.0,true
RV,2909,FA/86,314,AR/86,383,41,108.5,false
RV,2909,AR/86,383,End,383,0,0.0,true
RV,2912,Start,338,AR/86,338,0,0.0,true
RV,2912,AR/86,338,FA/86,406,85,108.5,false
RV,2912,FA/86,406,End,406,0,0.0,true
RV,2913,Start,376,FA/86,376,0,0.0,true
RV,2913,FA/86,376,AR/86,446,54,108.5,false
RV,2913,AR/86,446,End,446,0,0.0,true
RV,2916,Start,398,AR/86,398,0,0.0,true
RV,2916,AR/86,398,FA/86,466,117,108.5,false
RV,2916,FA/86,466,End,466,0,0.0,true
RV,2917,Start,432,FA/86,432,0,0.0,true
RV,2917,FA/86,432,AR/86,500,104,108.5,false
RV,2917,AR/86,500,End,500,0,0.0,true
RV,2920,Start,458,AR/86,458,0,0.0,true
RV,2920,AR/86,458,FA/86,526,138,108.5,false
RV,2920,FA/86,526,End,526,0,0.0,true
RV,2921,Start,494,FA/86,494,0,0.0,true
RV,2921,FA/86,494,AR/86,563,33,108.5,false
RV,2921,AR/86,563,End,563,0,0.0,true
RV,2924,Start,518,AR/86,518,0,0.0,true
RV,2924,AR/86,518,FA/86,586,139,108.5,false
RV,2924,FA/86,586,End,586,0,0.0,true
RV,2925,Start,554,FA/86,554,0,0.0,true
RV,2925,FA/86,554,AR/86,623,98,108.5,false
RV,2925,AR/86,623,End,623,0,0.0,true
RV,2928,Start,578,AR/86,578,0,0.0,true
RV,2928,AR/86,578,FA/86,646,101,108.5,false
RV,2928,FA/86,646,End,646,0,0.0,true
RV,2929,Start,614,FA/86,614,0,0.0,true
RV,2929,FA/86,614,AR/86,683,34,108.5,false
RV,2929,AR/86,683,End,683,0,0.0,true
RV,2932,Start,638,AR/86,638,0,0.0,true
RV,2932,AR/86,638,FA/86,706,99,108.5,false
RV,2932,FA/86,706,End,706,0,0.0,true
RV,2933,Start,674,FA/86,674,0,0.0,true
RV,2933,FA/86,674,AR/86,743,30,108.5,false
RV,2933,AR/86,743,End,743,0,0.0,true
RV,2936,Start,698,AR/86,698,0,0.0,true
RV,2936,AR/86,698,FA/86,766,142,108.5,false
RV,2936,FA/86,766,End,766,0,0.0,true
RV,2937,Start,734,FA/86,734,0,0.0,true
RV,2937,FA/86,734,AR/86,803,35,108.5,false
RV,2937,AR/86,803,End,803,0,0.0,true
RV,2940,Start,758,AR/86,758,0,0.0,true
RV,2940,AR/86,758,FA/86,826,164,108.5,false
RV,2940,FA/86,826,End,826,0,0.0,true
RV,2941,Start,794,FA/86,794,0,0.0,true
RV,2941,FA/86,794,AR/86,863,43,108.5,false
RV,2941,AR/86,863,End,863,0,0.0,true
RV,2944,Start,818,AR/86,818,0,0.0,true
RV,2944,AR/86,818,FA/86,886,110,108.5,false
RV,2944,FA/86,886,End,886,0,0.0,true
RV,2945,Start,854,FA/86,854,0,0.0,true
RV,2945,FA/86,854,AR/86,923,51,108.5,false
RV,2945,AR/86,923,End,923,0,0.0,true
RV,2948,Start,878,AR/86,878,0,0.0,true
RV,2948,AR/86,878,FA/86,946,230,108.5,false
RV,2948,FA/86,946,End,946,0,0.0,true
RV,2949,Start,914,FA/86,914,0,0.0,true
RV,2949,FA/86,914,AR/86,983,100,108.5,false
RV,2949,AR/86,983,End,983,0,0.0,true
RV,2952,Start,938,AR/86,938,0,0.0,true
RV,2952,AR/86,938,FA/86,1006,157,108.5,false
RV,2952,FA/86,1006,End,1006,0,0.0,true
RV,2953,Start,974,FA/86,974,0,0.0,true
RV,2953,FA/86,974,AR/86,1043,102,108.5,false
RV,2953,AR/86,1043,End,1043,0,0.0,true
RV,2956,Start,998,AR/86,998,0,0.0,true
RV,2956,AR/86,998,FA/86,1066,193,108.5,false
RV,2956,FA/86,1066,End,1066,0,0.0,true
RV,2957,Start,1034,FA/86,1034,0,0.0,true
RV,2957,FA/86,1034,AR/86,1103,243,108.5,false
RV,2957,AR/86,1103,End,1103,0,0.0,true
RV,2960,Start,1058,AR/86,1058,0,0.0,true
RV,2960,AR/86,1058,FA/86,1126,94,108.5,false
RV,2960,FA/86,1126,End,1126,0,0.0,true
RV,2961,Start,1094,FA/86,1094,0,0.0,true
RV,2961,FA/86,1094,AR/86,1163,30,108.5,false
RV,2961,AR/86,1163,End,1163,0,0.0,true
RV,2964,Start,1118,AR/86,1118,0,0.0,true
RV,2964,AR/86,1118,FA/86,1186,112,108.5,false
RV,2964,FA/86,1186,End,1186,0,0.0,true
RV,2965,Start,1154,FA/86,1154,0,0.0,true
RV,2965,FA/86,1154,AR/86,1223,19,108.5,false
RV,2965,AR/86,1223,End,1223,0,0.0,true
RV,2968,Start,1178,AR/86,1178,0,0.0,true
RV,2968,AR/86,1178,FA/86,1246,38,108.5,false
RV,2968,FA/86,1246,End,1246,0,0.0,true
RV,2969,Start,1214,FA/86,1214,0,0.0,true
RV,2969,FA/86,1214,AR/86,1283,55,108.5,false
RV,2969,AR/86,1283,End,1283,0,0.0,true
RV,2972,Start,1238,AR/86,1238,0,0.0,true
RV,2972,AR/86,1238,FA/86,1306,61,108.5,false
RV,2972,FA/86,1306,End,1306,0,0.0,true
RV,2973,Start,1274,FA/86,1274,0,0.0,true
RV,2973,FA/86,1274,AR/86,1343,14,108.5,false
RV,2973,AR/86,1343,End,1343,0,0.0,true
RV,2974,Start,1348,FA/86,1348,0,0.0,true
RV,2974,FA/86,1348,KD/86,1359,3,19.9,true
RV,2974,KD/86,1359,End,1359,0,0.0,true
RV,2976,Start,1298,AR/86,1298,0,0.0,true
RV,2976,AR/86,1298,FA/86,1366,45,108.5,false
RV,2976,FA/86,1366,End,1366,0,0.0,true
RV,2980,Start,1358,AR/86,1358,0,0.0,true
RV,2980,AR/86,1358,FA/86,1426,54,108.5,false
RV,2980,FA/86,1426,End,1426,0,0.0,true
RV,2981,Start,1369,KD/86,1369,0,0.0,true
RV,2981,KD/86,1369,FA/86,1381,2,19.9,true
RV,2981,FA/86,1381,End,1381,0,0.0,true
RØ,3206,Start,363,NF/86,363,0,0.0,true
RØ,3206,NF/86,363,KH/86,437,173,144.7,false
RØ,3206,KH/86,437,End,437,0,0.0,true
RØ,3306,Start,437,RO/86,437,0,0.0,true
RØ,3306,RO/86,437,KK/86,469,193,34.4,true
RØ,3306,KK/86,469,End,469,0,0.0,true
RØ,3310,Start,497,RO/86,497,0,0.0,true
RØ,3310,RO/86,497,KK/86,529,164,34.4,true
RØ,3310,KK/86,529,End,529,0,0.0,true
RØ,3327,Start,446,KK/86,446,0,0.0,true
RØ,3327,KK/86,446,RO/86,478,187,34.4,true
RØ,3327,RO/86,478,End,478,0,0.0,true
RØ,3359,Start,905,HGL/86,905,0,0.0,true
RØ,3359,HGL/86,905,RO/86,943,144,36.5,true
RØ,3359,RO/86,943,End,943,0,0.0,true
RØ,3363,Start,965,HGL/86,965,0,0.0,true
RØ,3363,HGL/86,965,RO/86,1003,177,36.5,true
RØ,3363,RO/86,1003,End,1003,0,0.0,true
RØ,3400,Start,346,KH/86,346,0,0.0,true
RØ,3400,KH/86,346,HG/86,396,24,46.2,true
RØ,3400,HG/86,396,End,396,0,0.0,true
RØ,3402,Start,376,KH/86,376,0,0.0,true
RØ,3402,KH/86,376,HG/86,426,38,46.2,true
RØ,3402,HG/86,426,End,426,0,0.0,true
RØ,3404,Start,406,KH/86,406,0,0.0,true
RØ,3404,KH/86,406,HG/86,456,50,46.2,true
RØ,3404,HG/86,456,End,456,0,0.0,true
RØ,3406,Start,436,KH/86,436,0,0.0,true
RØ,3406,KH/86,436,HG/86,486,134,46.2,true
RØ,3406,HG/86,486,End,486,0,0.0,true
RR,3408,Start,466,KH/86,466,0,0.0,true
RR,3408,KH/86,466,HG/86,516,109,46.2,true
RR,3408,HG/86,516,End,516,0,0.0,true
RØ,3427,Start,384,HG/86,384,0,0.0,true
RØ,3427,HG/86,384,KH/86,434,140,46.2,true
RØ,3427,KH/86,434,End,434,0,0.0,true
RØ,3429,Start,414,HG/86,414,0,0.0,true
RØ,3429,HG/86,414,KH/86,464,292,46.2,true
RØ,3429,KH/86,464,End,464,0,0.0,true
RØ,3431,Start,444,HG/86,444,0,0.0,true
RØ,3431,HG/86,444,KH/86,494,302,46.2,true
RØ,3431,KH/86,494,End,494,0,0.0,true
RØ,3433,Start,474,HG/86,474,0,0.0,true
RØ,3433,HG/86,474,KH/86,524,332,46.2,true
RØ,3433,KH/86,524,End,524,0,0.0,true
RØ,3434,Start,856,KH/86,856,0,0.0,true
RØ,3434,KH/86,856,HG/86,906,194,46.2,true
RØ,3434,HG/86,906,End,906,0,0.0,true
RØ,3435,Start,504,HG/86,504,0,0.0,true
RØ,3435,HG/86,504,KH/86,554,198,46.2,true
RØ,3435,KH/86,554,End,554,0,0.0,true
RØ,3436,Start,886,KH/86,886,0,0.0,true
RØ,3436,KH/86,886,HG/86,936,159,46.2,true
RØ,3436,HG/86,936,End,936,0,0.0,true
RØ,3437,Start,534,HG/86,534,0,0.0,true
RØ,3437,HG/86,534,KH/86,584,212,46.2,true
RØ,3437,KH/86,584,End,584,0,0.0,true
RØ,3438,Start,916,KH/86,916,0,0.0,true
RØ,3438,KH/86,916,HG/86,966,187,46.2,true
RØ,3438,HG/86,966,End,966,0,0.0,true
RØ,3440,Start,946,KH/86,946,0,0.0,true
RØ,3440,KH/86,946,HG/86,996,177,46.2,true
RØ,3440,HG/86,996,End,996,0,0.0,true
RØ,3442,Start,976,KH/86,976,0,0.0,true
RØ,3442,KH/86,976,HG/86,1026,214,46.2,true
RØ,3442,HG/86,1026,End,1026,0,0.0,true
RØ,3444,Start,1006,KH/86,1006,0,0.0,true
RØ,3444,KH/86,1006,HG/86,1056,177,46.2,true
RØ,3444,HG/86,1056,End,1056,0,0.0,true
RØ,3446,Start,1036,KH/86,1036,0,0.0,true
RØ,3446,KH/86,1036,HG/86,1086,153,46.2,true
RØ,3446,HG/86,1086,End,1086,0,0.0,true
RØ,3448,Start,1066,KH/86,1066,0,0.0,true
RØ,3448,KH/86,1066,HG/86,1116,100,46.2,true
RØ,3448,HG/86,1116,End,1116,0,0.0,true
RØ,3450,Start,1096,KH/86,1096,0,0.0,true
RØ,3450,KH/86,1096,HG/86,1146,139,46.2,true
RØ,3450,HG/86,1146,End,1146,0,0.0,true
RØ,3463,Start,924,HG/86,924,0,0.0,true
RØ,3463,HG/86,924,KH/86,974,191,46.2,true
RØ,3463,KH/86,974,End,974,0,0.0,true
RØ,3465,Start,954,HG/86,954,0,0.0,true
RØ,3465,HG/86,954,KH/86,1004,180,46.2,true
RØ,3465,KH/86,1004,End,1004,0,0.0,true
RØ,3467,Start,984,HG/86,984,0,0.0,true
RØ,3467,HG/86,984,KH/86,1034,86,46.2,true
RØ,3467,KH/86,1034,End,1034,0,0.0,true
RØ,3469,Start,1014,HG/86,1014,0,0.0,true
RØ,3469,HG/86,1014,KH/86,1064,78,46.2,true
RØ,3469,KH/86,1064,End,1064,0,0.0,true
RØ,3471,Start,1044,HG/86,1044,0,0.0,true
RØ,3471,HG/86,1044,KH/86,1094,62,46.2,true
RØ,3471,KH/86,1094,End,1094,0,0.0,true
RØ,3473,Start,1074,HG/86,1074,0,0.0,true
RØ,3473,HG/86,1074,KH/86,1124,60,46.2,true
RØ,3473,KH/86,1124,End,1124,0,0.0,true
RØ,3475,Start,1104,HG/86,1104,0,0.0,true
RØ,3475,HG/86,1104,KH/86,1154,41,46.2,true
RØ,3475,KH/86,1154,End,1154,0,0.0,true
RØ,3502,Start,303,KB/86,303,0,0.0,true
RØ,3502,KB/86,303,KK/86,391,133,113.7,false
RØ,3502,KK/86,391,End,391,0,0.0,true
RØ,3506,Start,359,KB/86,359,0,0.0,true
RØ,3506,KB/86,359,KK/86,451,241,113.7,false
RØ,3506,KK/86,451,End,451,0,0.0,true
RØ,3510,Start,419,KB/86,419,0,0.0,true
RØ,3510,KB/86,419,KK/86,511,370,113.7,false
RØ,3510,KK/86,511,End,511,0,0.0,true
RØ,3523,Start,386,KK/86,386,0,0.0,true
RØ,3523,KK/86,386,KB/86,474,108,113.7,false
RØ,3523,KB/86,474,End,474,0,0.0,true
RØ,3542,Start,907,KB/86,907,0,0.0,true
RØ,3542,KB/86,907,KK/86,994,212,113.7,false
RØ,3542,KK/86,994,End,994,0,0.0,true
RØ,3546,Start,967,KB/86,967,0,0.0,true
RØ,3546,KB/86,967,KK/86,1054,142,113.7,false
RØ,3546,KK/86,1054,End,1054,0,0.0,true
RØ,3555,Start,866,KK/86,866,0,0.0,true
RØ,3555,KK/86,866,KB/86,960,206,113.7,false
RØ,3555,KB/86,960,End,960,0,0.0,true
RØ,3559,Start,926,KK/86,926,0,0.0,true
RØ,3559,KK/86,926,KB/86,1020,343,113.7,false
RØ,3559,KB/86,1020,End,1020,0,0.0,true
RØ,3563,Start,986,KK/86,986,0,0.0,true
RØ,3563,KK/86,986,KB/86,1080,361,113.7,false
RØ,3563,KB/86,1080,End,1080,0,0.0,true
RØ,3802,Start,283,NF/86,283,0,0.0,true
RØ,3802,NF/86,283,VO/86,304,8,28.8,false
RØ,3802,VO/86,304,End,304,0,0.0,true
RØ,3810,Start,403,NF/86,403,0,0.0,true
RØ,3810,NF/86,403,NÆ/86,442,47,56.2,false
RØ,3810,NÆ/86,442,End,442,0,0.0,true
RØ,3859,Start,998,NÆ/86,998,0,0.0,true
RØ,3859,NÆ/86,998,NF/86,1037,50,56.2,false
RØ,3859,NF/86,1037,End,1037,0,0.0,true
RØ,3863,Start,1058,NÆ/86,1058,0,0.0,true
RØ,3863,NÆ/86,1058,NF/86,1097,49,56.2,false
RØ,3863,NF/86,1097,End,1097,0,0.0,true
RV,3915,Start,401,FA/86,401,0,0.0,true
RV,3915,FA/86,401,AR/86,469,85,108.5,false
RV,3915,AR/86,469,End,469,0,0.0,true
RV,3918,Start,424,AR/86,424,0,0.0,true
RV,3918,AR/86,424,FA/86,492,153,108.5,false
RV,3918,FA/86,492,End,492,0,0.0,true
RV,3919,Start,461,FA/86,461,0,0.0,true
RV,3919,FA/86,461,AR/86,529,30,108.5,false
RV,3919,AR/86,529,End,529,0,0.0,true
RV,3922,Start,489,AR/86,489,0,0.0,true
RV,3922,AR/86,489,FA/86,567,64,108.5,false
RV,3922,FA/86,567,End,567,0,0.0,true
RV,3947,Start,881,FA/86,881,0,0.0,true
RV,3947,FA/86,881,AR/86,949,165,108.5,false
RV,3947,AR/86,949,End,949,0,0.0,true
RV,3950,Start,909,AR/86,909,0,0.0,true
RV,3950,AR/86,909,FA/86,977,118,108.5,false
RV,3950,FA/86,977,End,977,0,0.0,true
RV,3951,Start,941,FA/86,941,0,0.0,true
RV,3951,FA/86,941,AR/86,1009,98,108.5,false
RV,3951,AR/86,1009,End,1009,0,0.0,true
RV,3954,Start,969,AR/86,969,0,0.0,true
RV,3954,AR/86,969,FA/86,1037,161,108.5,false
RV,3954,FA/86,1037,End,1037,0,0.0,true
RV,3958,Start,1029,AR/86,1029,0,0.0,true
RV,3958,AR/86,1029,FA/86,1097,75,108.5,false
RV,3958,FA/86,1097,End,1097,0,0.0,true
RV,4003,Start,358,AB/86,358,0,0.0,true
RV,4003,AB/86,358,ABL/86,368,3,5.5,false
RV,4003,ABL/86,368,End,368,0,0.0,true
L,4007,Start,345,AR/86,345,0,0.0,true
L,4007,AR/86,345,ABL/86,428,48,145.3,false
L,4007,ABL/86,428,End,428,0,0.0,true
L,4011,Start,405,AR/86,405,0,0.0,true
L,4011,AR/86,405,ABL/86,488,125,145.3,false
L,4011,ABL/86,488,End,488,0,0.0,true
L,4014,Start,303,AB/86,303,0,0.0,true
L,4014,AB/86,303,AR/86,372,74,139.8,false
L,4014,AR/86,372,End,372,0,0.0,true
L,4015,Start,465,AR/86,465,0,0.0,true
L,4015,AR/86,465,ABL/86,548,81,145.3,false
L,4015,ABL/86,548,End,548,0,0.0,true
L,4018,Start,363,AB/86,363,0,0.0,true
L,4018,AB/86,363,AR/86,433,197,139.8,false
L,4018,AR/86,433,End,433,0,0.0,true
L,4019,Start,525,AR/86,525,0,0.0,true
L,4019,AR/86,525,ABL/86,608,63,145.3,false
L,4019,ABL/86,608,End,608,0,0.0,true
L,4022,Start,406,ABL/86,406,0,0.0,true
L,4022,ABL/86,406,AR/86,493,234,145.3,false
L,4022,AR/86,493,End,493,0,0.0,true
L,4023,Start,585,AR/86,585,0,0.0,true
L,4023,AR/86,585,ABL/86,668,49,145.3,false
L,4023,ABL/86,668,End,668,0,0.0,true
L,4026,Start,466,ABL/86,466,0,0.0,true
L,4026,ABL/86,466,AR/86,553,141,145.3,false
L,4026,AR/86,553,End,553,0,0.0,true
L,4027,Start,645,AR/86,645,0,0.0,true
L,4027,AR/86,645,ABL/86,728,65,145.3,false
L,4027,ABL/86,728,End,728,0,0.0,true
L,4030,Start,526,ABL/86,526,0,0.0,true
L,4030,ABL/86,526,AR/86,613,119,145.3,false
L,4030,AR/86,613,End,613,0,0.0,true
L,4031,Start,705,AR/86,705,0,0.0,true
L,4031,AR/86,705,ABL/86,788,80,145.3,false
L,4031,ABL/86,788,End,788,0,0.0,true
L,4034,Start,586,ABL/86,586,0,0.0,true
L,4034,ABL/86,586,AR/86,673,125,145.3,false
L,4034,AR/86,673,End,673,0,0.0,true
L,4035,Start,765,AR/86,765,0,0.0,true
L,4035,AR/86,765,ABL/86,848,72,145.3,false
L,4035,ABL/86,848,End,848,0,0.0,true
L,4038,Start,646,ABL/86,646,0,0.0,true
L,4038,ABL/86,646,AR/86,733,106,145.3,false
L,4038,AR/86,733,End,733,0,0.0,true
L,4039,Start,825,AR/86,825,0,0.0,true
L,4039,AR/86,825,ABL/86,908,141,145.3,false
L,4039,ABL/86,908,End,908,0,0.0,true
L,4042,Start,706,ABL/86,706,0,0.0,true
L,4042,ABL/86,706,AR/86,793,109,145.3,false
L,4042,AR/86,793,End,793,0,0.0,true
L,4043,Start,885,AR/86,885,0,0.0,true
L,4043,AR/86,885,ABL/86,968,169,145.3,false
L,4043,ABL/86,968,End,968,0,0.0,true
L,4046,Start,766,ABL/86,766,0,0.0,true
L,4046,ABL/86,766,AR/86,853,111,145.3,false
L,4046,AR/86,853,End,853,0,0.0,true
L,4047,Start,945,AR/86,945,0,0.0,true
L,4047,AR/86,945,ABL/86,1028,249,145.3,false
L,4047,ABL/86,1028,End,1028,0,0.0,true
L,4050,Start,826,ABL/86,826,0,0.0,true
L,4050,ABL/86,826,AR/86,913,123,145.3,false
L,4050,AR/86,913,End,913,0,0.0,true
L,4051,Start,1005,AR/86,1005,0,0.0,true
L,4051,AR/86,1005,ABL/86,1088,156,145.3,false
L,4051,ABL/86,1088,End,1088,0,0.0,true
L,4054,Start,886,ABL/86,886,0,0.0,true
L,4054,ABL/86,886,AR/86,973,169,145.3,false
L,4054,AR/86,973,End,973,0,0.0,true
L,4055,Start,1065,AR/86,1065,0,0.0,true
L,4055,AR/86,1065,AB/86,1133,111,139.8,false
L,4055,AB/86,1133,End,1133,0,0.0,true
L,4058,Start,946,ABL/86,946,0,0.0,true
L,4058,ABL/86,946,AR/86,1033,160,145.3,false
L,4058,AR/86,1033,End,1033,0,0.0,true
L,4059,Start,1125,AR/86,1125,0,0.0,true
L,4059,AR/86,1125,AB/86,1193,90,139.8,false
L,4059,AB/86,1193,End,1193,0,0.0,true
L,4062,Start,1006,ABL/86,1006,0,0.0,true
L,4062,ABL/86,1006,AR/86,1093,90,145.3,false
L,4062,AR/86,1093,End,1093,0,0.0,true
L,4063,Start,1185,AR/86,1185,0,0.0,true
L,4063,AR/86,1185,AB/86,1253,78,139.8,false
L,4063,AB/86,1253,End,1253,0,0.0,true
L,4066,Start,1066,ABL/86,1066,0,0.0,true
L,4066,ABL/86,1066,AR/86,1153,56,145.3,false
L,4066,AR/86,1153,End,1153,0,0.0,true
L,4067,Start,1245,AR/86,1245,0,0.0,true
L,4067,AR/86,1245,AB/86,1313,87,139.8,false
L,4067,AB/86,1313,End,1313,0,0.0,true
L,4070,Start,1126,ABL/86,1126,0,0.0,true
L,4070,ABL/86,1126,AR/86,1213,37,145.3,false
L,4070,AR/86,1213,End,1213,0,0.0,true
L,4074,Start,1203,AB/86,1203,0,0.0,true
L,4074,AB/86,1203,AR/86,1273,28,139.8,false
L,4074,AR/86,1273,End,1273,0,0.0,true
IC,4101,Start,255,AR/86,255,0,0.0,true
IC,4101,AR/86,255,ABL/86,344,69,145.3,false
IC,4101,ABL/86,344,End,344,0,0.0,true
IC,4105,Start,312,AR/86,312,0,0.0,true
IC,4105,AR/86,312,ABL/86,404,21,145.3,false
IC,4105,ABL/86,404,End,404,0,0.0,true
IC,4107,Start,372,AR/86,372,0,0.0,true
IC,4107,AR/86,372,ABL/86,464,143,145.3,false
IC,4107,ABL/86,464,End,464,0,0.0,true
IC,4113,Start,435,AR/86,435,0,0.0,true
IC,4113,AR/86,435,ABL/86,524,178,145.3,false
IC,4113,ABL/86,524,End,524,0,0.0,true
IC,4116,Start,325,AB/86,325,0,0.0,true
IC,4116,AB/86,325,AR/86,403,137,139.8,false
IC,4116,AR/86,403,End,403,0,0.0,true
IC,4117,Start,495,AR/86,495,0,0.0,true
IC,4117,AR/86,495,ABL/86,584,88,145.3,false
IC,4117,ABL/86,584,End,584,0,0.0,true
IC,4120,Start,368,ABL/86,368,0,0.0,true
IC,4120,ABL/86,368,AR/86,463,377,145.3,false
IC,4120,AR/86,463,End,463,0,0.0,true
IC,4121,Start,555,AR/86,555,0,0.0,true
IC,4121,AR/86,555,ABL/86,644,47,145.3,false
IC,4121,ABL/86,644,End,644,0,0.0,true
IC,4124,Start,428,ABL/86,428,0,0.0,true
IC,4124,ABL/86,428,AR/86,523,233,145.3,false
IC,4124,AR/86,523,End,523,0,0.0,true
IC,4125,Start,615,AR/86,615,0,0.0,true
IC,4125,AR/86,615,ABL/86,704,77,145.3,false
IC,4125,ABL/86,704,End,704,0,0.0,true
IC,4128,Start,488,ABL/86,488,0,0.0,true
IC,4128,ABL/86,488,AR/86,583,110,145.3,false
IC,4128,AR/86,583,End,583,0,0.0,true
IC,4129,Start,675,AR/86,675,0,0.0,true
IC,4129,AR/86,675,ABL/86,764,70,145.3,false
IC,4129,ABL/86,764,End,764,0,0.0,true
IC,4132,Start,548,ABL/86,548,0,0.0,true
IC,4132,ABL/86,548,AR/86,643,92,145.3,false
IC,4132,AR/86,643,End,643,0,0.0,true
IC,4133,Start,735,AR/86,735,0,0.0,true
IC,4133,AR/86,735,ABL/86,824,106,145.3,false
IC,4133,ABL/86,824,End,824,0,0.0,true
IC,4136,Start,608,ABL/86,608,0,0.0,true
IC,4136,ABL/86,608,AR/86,703,105,145.3,false
IC,4136,AR/86,703,End,703,0,0.0,true
IC,4137,Start,795,AR/86,795,0,0.0,true
IC,4137,AR/86,795,ABL/86,884,127,145.3,false
IC,4137,ABL/86,884,End,884,0,0.0,true
IC,4140,Start,668,ABL/86,668,0,0.0,true
IC,4140,ABL/86,668,AR/86,763,103,145.3,false
IC,4140,AR/86,763,End,763,0,0.0,true
IC,4141,Start,855,AR/86,855,0,0.0,true
IC,4141,AR/86,855,ABL/86,944,150,145.3,false
IC,4141,ABL/86,944,End,944,0,0.0,true
IC,4144,Start,728,ABL/86,728,0,0.0,true
IC,4144,ABL/86,728,AR/86,823,99,145.3,false
IC,4144,AR/86,823,End,823,0,0.0,true
IC,4145,Start,915,AR/86,915,0,0.0,true
IC,4145,AR/86,915,ABL/86,1004,279,145.3,false
IC,4145,ABL/86,1004,End,1004,0,0.0,true
IC,4148,Start,788,ABL/86,788,0,0.0,true
IC,4148,ABL/86,788,AR/86,883,112,145.3,false
IC,4148,AR/86,883,End,883,0,0.0,true
IC,4149,Start,975,AR/86,975,0,0.0,true
IC,4149,AR/86,975,ABL/86,1064,302,145.3,false
IC,4149,ABL/86,1064,End,1064,0,0.0,true
